benchmark,file,mode,baseline_mode,qor,cuts_used,candidate_cuts,cpu_time,post_ml_time,qor_baseline,cuts_used_baseline,candidate_cuts_baseline,cpu_time_baseline,post_ml_time_baseline,qor_delta_vs_baseline,cuts_used_delta_vs_baseline,candidate_cuts_delta_vs_baseline,candidate_cuts_ratio_vs_baseline,cpu_time_delta_vs_baseline,cpu_time_ratio_vs_baseline,post_ml_time_delta_vs_baseline,post_ml_time_ratio_vs_baseline
dsip.pre-vpr.blif,/home/ayush/abc/blif/dsip.pre-vpr.blif,0,0,3189.0,2991,26639,17047.0,8595.0,3189.0,2991,26639,17047.0,8595.0,,,,,,,,
dsip.pre-vpr.blif,/home/ayush/abc/blif/dsip.pre-vpr.blif,1,0,3189.0,2991,17147,23280.0,9495.0,3189.0,2991,26639,17047.0,8595.0,0.0,0,-9492,0.6436803183302676,6233.0,1.3656361823194696,900.0,1.1047120418848169
dsip.pre-vpr.blif,/home/ayush/abc/blif/dsip.pre-vpr.blif,2,0,3189.0,2991,13961,23338.0,9097.0,3189.0,2991,26639,17047.0,8595.0,0.0,0,-12678,0.5240812342805661,6291.0,1.3690385405056609,502.0,1.0584060500290866
dsip.pre-vpr.blif,/home/ayush/abc/blif/dsip.pre-vpr.blif,3,0,3189.0,2991,10531,22889.0,8842.0,3189.0,2991,26639,17047.0,8595.0,0.0,0,-16108,0.3953226472465183,5842.0,1.3426995952366985,247.0,1.028737638161722
dsip.wiremap_area.blif,/home/ayush/abc/blif/dsip.wiremap_area.blif,0,0,3189.0,2991,25601,16762.0,8969.0,3189.0,2991,25601,16762.0,8969.0,,,,,,,,
dsip.wiremap_area.blif,/home/ayush/abc/blif/dsip.wiremap_area.blif,1,0,3189.0,2991,17147,27930.0,11926.0,3189.0,2991,25601,16762.0,8969.0,0.0,0,-8454,0.6697785242763955,11168.0,1.6662689416537406,2957.0,1.329691158434608
dsip.wiremap_area.blif,/home/ayush/abc/blif/dsip.wiremap_area.blif,2,0,3189.0,2991,13961,28467.0,11694.0,3189.0,2991,25601,16762.0,8969.0,0.0,0,-11640,0.5453302605366978,11705.0,1.698305691444935,2725.0,1.3038242836436615
dsip.wiremap_area.blif,/home/ayush/abc/blif/dsip.wiremap_area.blif,3,0,3189.0,2991,10531,26831.0,11226.0,3189.0,2991,25601,16762.0,8969.0,0.0,0,-15070,0.4113511190969103,10069.0,1.6007039732728792,2257.0,1.2516445534619245
dsip.wiremap_depth.blif,/home/ayush/abc/blif/dsip.wiremap_depth.blif,0,0,3189.0,2991,26639,21708.0,11022.0,3189.0,2991,26639,21708.0,11022.0,,,,,,,,
dsip.wiremap_depth.blif,/home/ayush/abc/blif/dsip.wiremap_depth.blif,1,0,3189.0,2991,17147,28689.0,11874.0,3189.0,2991,26639,21708.0,11022.0,0.0,0,-9492,0.6436803183302676,6981.0,1.3215865118850194,852.0,1.0772999455634187
dsip.wiremap_depth.blif,/home/ayush/abc/blif/dsip.wiremap_depth.blif,2,0,3189.0,2991,13961,28571.0,11426.0,3189.0,2991,26639,21708.0,11022.0,0.0,0,-12678,0.5240812342805661,6863.0,1.3161507278422702,404.0,1.0366539647976774
dsip.wiremap_depth.blif,/home/ayush/abc/blif/dsip.wiremap_depth.blif,3,0,3189.0,2991,10531,20935.0,7693.0,3189.0,2991,26639,21708.0,11022.0,0.0,0,-16108,0.3953226472465183,-773.0,0.9643910079233462,-3329.0,0.6979677009617129
duke2.blif,/home/ayush/abc/blif/duke2.blif,0,0,694.0,675,4783,6539.0,3632.0,694.0,675,4783,6539.0,3632.0,,,,,,,,
duke2.blif,/home/ayush/abc/blif/duke2.blif,1,0,694.0,675,3213,5408.0,2201.0,694.0,675,4783,6539.0,3632.0,0.0,0,-1570,0.6717541292076102,-1131.0,0.827037773359841,-1431.0,0.6060022026431718
duke2.blif,/home/ayush/abc/blif/duke2.blif,2,0,694.0,675,2773,6353.0,2569.0,694.0,675,4783,6539.0,3632.0,0.0,0,-2010,0.5797616558645202,-186.0,0.9715552836825203,-1063.0,0.7073237885462555
duke2.blif,/home/ayush/abc/blif/duke2.blif,3,0,694.0,675,2267,6821.0,2740.0,694.0,675,4783,6539.0,3632.0,0.0,0,-2516,0.47397031151996655,282.0,1.0431258602232758,-892.0,0.7544052863436124
e64.blif,/home/ayush/abc/blif/e64.blif,0,0,783.0,730,5002,3839.0,1982.0,783.0,730,5002,3839.0,1982.0,,,,,,,,
e64.blif,/home/ayush/abc/blif/e64.blif,1,0,783.0,730,3436,4147.0,1775.0,783.0,730,5002,3839.0,1982.0,0.0,0,-1566,0.6869252299080368,308.0,1.0802292263610316,-207.0,0.8955600403632694
e64.blif,/home/ayush/abc/blif/e64.blif,2,0,783.0,730,2910,4970.0,2177.0,783.0,730,5002,3839.0,1982.0,0.0,0,-2092,0.5817672930827669,1131.0,1.2946079708257359,195.0,1.098385469223007
e64.blif,/home/ayush/abc/blif/e64.blif,3,0,783.0,730,2380,5422.0,2279.0,783.0,730,5002,3839.0,1982.0,0.0,0,-2622,0.47580967612954816,1583.0,1.4123469653555614,297.0,1.1498486377396568
ecc.blif,/home/ayush/abc/blif/ecc.blif,0,0,823.0,744,4712,6352.0,3076.0,823.0,744,4712,6352.0,3076.0,,,,,,,,
ecc.blif,/home/ayush/abc/blif/ecc.blif,1,0,823.0,744,3345,6499.0,2668.0,823.0,744,4712,6352.0,3076.0,0.0,0,-1367,0.7098896434634975,147.0,1.0231423173803527,-408.0,0.8673602080624188
ecc.blif,/home/ayush/abc/blif/ecc.blif,2,0,823.0,744,2834,6512.0,2684.0,823.0,744,4712,6352.0,3076.0,0.0,0,-1878,0.6014431239388794,160.0,1.0251889168765742,-392.0,0.8725617685305592
ecc.blif,/home/ayush/abc/blif/ecc.blif,3,0,823.0,744,2232,4683.0,1898.0,823.0,744,4712,6352.0,3076.0,0.0,0,-2480,0.47368421052631576,-1669.0,0.7372481108312342,-1178.0,0.61703511053316
elliptic.blif,/home/ayush/abc/blif/elliptic.blif,0,0,8192.0,7820,63581,77629.0,36079.0,8192.0,7820,63581,77629.0,36079.0,,,,,,,,
elliptic.blif,/home/ayush/abc/blif/elliptic.blif,1,0,8192.0,7820,41598,87684.0,34545.0,8192.0,7820,63581,77629.0,36079.0,0.0,0,-21983,0.6542520564319529,10055.0,1.1295263368071211,-1534.0,0.9574821918567588
elliptic.blif,/home/ayush/abc/blif/elliptic.blif,2,0,8192.0,7820,34334,81408.0,31451.0,8192.0,7820,63581,77629.0,36079.0,0.0,0,-29247,0.5400040892719523,3779.0,1.048680261242577,-4628.0,0.8717259347542892
elliptic.blif,/home/ayush/abc/blif/elliptic.blif,3,0,8192.0,7820,25408,84942.0,32143.0,8192.0,7820,63581,77629.0,36079.0,0.0,0,-38173,0.3996162375552445,7313.0,1.0942044854371433,-3936.0,0.8909060672413315
elliptic.pre-vpr.blif,/home/ayush/abc/blif/elliptic.pre-vpr.blif,0,0,6841.0,6468,60507,58092.0,25683.0,6841.0,6468,60507,58092.0,25683.0,,,,,,,,
elliptic.pre-vpr.blif,/home/ayush/abc/blif/elliptic.pre-vpr.blif,1,0,6841.0,6468,36402,76534.0,26761.0,6841.0,6468,60507,58092.0,25683.0,0.0,0,-24105,0.6016163419108533,18442.0,1.3174619568959582,1078.0,1.0419732897247207
elliptic.pre-vpr.blif,/home/ayush/abc/blif/elliptic.pre-vpr.blif,2,0,6841.0,6468,29118,77236.0,27224.0,6841.0,6468,60507,58092.0,25683.0,0.0,0,-31389,0.48123357628043034,19144.0,1.329546237003374,1541.0,1.0600007787252268
elliptic.pre-vpr.blif,/home/ayush/abc/blif/elliptic.pre-vpr.blif,3,0,6841.0,6468,21345,74226.0,25081.0,6841.0,6468,60507,58092.0,25683.0,0.0,0,-39162,0.352769101095741,16134.0,1.2777318735798389,-602.0,0.976560370673208
elliptic.wiremap_area.blif,/home/ayush/abc/blif/elliptic.wiremap_area.blif,0,0,6709.0,6423,60777,62389.0,27986.0,6709.0,6423,60777,62389.0,27986.0,,,,,,,,
elliptic.wiremap_area.blif,/home/ayush/abc/blif/elliptic.wiremap_area.blif,1,0,6709.0,6423,36081,72639.0,27441.0,6709.0,6423,60777,62389.0,27986.0,0.0,0,-24696,0.5936620761143195,10250.0,1.1642917822051964,-545.0,0.9805259772743514
elliptic.wiremap_area.blif,/home/ayush/abc/blif/elliptic.wiremap_area.blif,2,0,6709.0,6423,28982,79695.0,27668.0,6709.0,6423,60777,62389.0,27986.0,0.0,0,-31795,0.4768580219490926,17306.0,1.277388642228598,-318.0,0.9886371757307225
elliptic.wiremap_area.blif,/home/ayush/abc/blif/elliptic.wiremap_area.blif,3,0,6709.0,6423,21282,61635.0,21752.0,6709.0,6423,60777,62389.0,27986.0,0.0,0,-39495,0.35016535860605164,-754.0,0.9879145362163202,-6234.0,0.7772457657400129
elliptic.wiremap_depth.blif,/home/ayush/abc/blif/elliptic.wiremap_depth.blif,0,0,6841.0,6468,60507,59133.0,26240.0,6841.0,6468,60507,59133.0,26240.0,,,,,,,,
elliptic.wiremap_depth.blif,/home/ayush/abc/blif/elliptic.wiremap_depth.blif,1,0,6841.0,6468,36402,60727.0,22704.0,6841.0,6468,60507,59133.0,26240.0,0.0,0,-24105,0.6016163419108533,1594.0,1.026956183518509,-3536.0,0.8652439024390244
elliptic.wiremap_depth.blif,/home/ayush/abc/blif/elliptic.wiremap_depth.blif,2,0,6841.0,6468,29118,64544.0,23352.0,6841.0,6468,60507,59133.0,26240.0,0.0,0,-31389,0.48123357628043034,5411.0,1.0915055890957672,-2888.0,0.8899390243902439
elliptic.wiremap_depth.blif,/home/ayush/abc/blif/elliptic.wiremap_depth.blif,3,0,6841.0,6468,21345,65303.0,22341.0,6841.0,6468,60507,59133.0,26240.0,0.0,0,-39162,0.352769101095741,6170.0,1.1043410616745304,-3899.0,0.8514100609756098
equivalent.blif,/home/ayush/abc/blif/equivalent.blif,0,0,,,,,,,,,,,,,,,,,,
equivalent.blif,/home/ayush/abc/blif/equivalent.blif,1,0,,,,,,,,,,,,,,,,,,
equivalent.blif,/home/ayush/abc/blif/equivalent.blif,2,0,,,,,,,,,,,,,,,,,,
equivalent.blif,/home/ayush/abc/blif/equivalent.blif,3,0,,,,,,,,,,,,,,,,,,
ex1.blif,/home/ayush/abc/blif/ex1.blif,0,0,318.0,309,1793,2354.0,1125.0,318.0,309,1793,2354.0,1125.0,,,,,,,,
ex1.blif,/home/ayush/abc/blif/ex1.blif,1,0,318.0,309,1417,2406.0,1047.0,318.0,309,1793,2354.0,1125.0,0.0,0,-376,0.7902955939765756,52.0,1.022090059473237,-78.0,0.9306666666666666
ex1.blif,/home/ayush/abc/blif/ex1.blif,2,0,318.0,309,1231,2206.0,957.0,318.0,309,1793,2354.0,1125.0,0.0,0,-562,0.6865588399330731,-148.0,0.9371282922684792,-168.0,0.8506666666666667
ex1.blif,/home/ayush/abc/blif/ex1.blif,3,0,318.0,309,970,2165.0,927.0,318.0,309,1793,2354.0,1125.0,0.0,0,-823,0.5409927495817066,-189.0,0.9197111299915038,-198.0,0.824
ex1010.blif,/home/ayush/abc/blif/ex1010.blif,0,0,10211.0,10189,110512,167580.0,89290.0,10211.0,10189,110512,167580.0,89290.0,,,,,,,,
ex1010.blif,/home/ayush/abc/blif/ex1010.blif,1,0,10211.0,10189,67789,203685.0,92280.0,10211.0,10189,110512,167580.0,89290.0,0.0,0,-42723,0.6134084986245838,36105.0,1.2154493376297888,2990.0,1.0334863926531526
ex1010.blif,/home/ayush/abc/blif/ex1010.blif,2,0,10211.0,10189,54764,153304.0,68252.0,10211.0,10189,110512,167580.0,89290.0,0.0,0,-55748,0.49554799478789635,-14276.0,0.9148108366153479,-21038.0,0.7643857094859446
ex1010.blif,/home/ayush/abc/blif/ex1010.blif,3,0,10211.0,10189,39241,151193.0,66810.0,10211.0,10189,110512,167580.0,89290.0,0.0,0,-71271,0.35508361082959317,-16387.0,0.9022138680033417,-22480.0,0.7482360846679359
ex1010.pre-vpr.blif,/home/ayush/abc/blif/ex1010.pre-vpr.blif,0,0,9985.0,9921,135626,155741.0,76322.0,9985.0,9921,135626,155741.0,76322.0,,,,,,,,
ex1010.pre-vpr.blif,/home/ayush/abc/blif/ex1010.pre-vpr.blif,1,0,9985.0,9921,70877,180103.0,71046.0,9985.0,9921,135626,155741.0,76322.0,0.0,0,-64749,0.5225915384955687,24362.0,1.1564263745577594,-5276.0,0.9308718324991484
ex1010.pre-vpr.blif,/home/ayush/abc/blif/ex1010.pre-vpr.blif,2,0,9985.0,9921,55504,175243.0,70242.0,9985.0,9921,135626,155741.0,76322.0,0.0,0,-80122,0.40924306548891803,19502.0,1.125220719014261,-6080.0,0.9203375173606562
ex1010.pre-vpr.blif,/home/ayush/abc/blif/ex1010.pre-vpr.blif,3,0,9985.0,9921,38954,172085.0,67970.0,9985.0,9921,135626,155741.0,76322.0,0.0,0,-96672,0.28721631545573856,16344.0,1.1049434638277653,-8352.0,0.8905689054270066
ex1010.wiremap_area.blif,/home/ayush/abc/blif/ex1010.wiremap_area.blif,0,0,9379.0,9321,147297,214442.0,96804.0,9379.0,9321,147297,214442.0,96804.0,,,,,,,,
ex1010.wiremap_area.blif,/home/ayush/abc/blif/ex1010.wiremap_area.blif,1,0,9379.0,9321,69921,232264.0,87964.0,9379.0,9321,147297,214442.0,96804.0,0.0,0,-77376,0.47469398562088844,17822.0,1.0831087193740032,-8840.0,0.9086814594438246
ex1010.wiremap_area.blif,/home/ayush/abc/blif/ex1010.wiremap_area.blif,2,0,9379.0,9321,53924,229317.0,82553.0,9379.0,9321,147297,214442.0,96804.0,0.0,0,-93373,0.3660902801822169,14875.0,1.069366075675474,-14251.0,0.8527850088839304
ex1010.wiremap_area.blif,/home/ayush/abc/blif/ex1010.wiremap_area.blif,3,0,9379.0,9321,36678,238722.0,87524.0,9379.0,9321,147297,214442.0,96804.0,0.0,0,-110619,0.2490071080877411,24280.0,1.1132240885647402,-9280.0,0.9041361927193091
ex1010.wiremap_depth.blif,/home/ayush/abc/blif/ex1010.wiremap_depth.blif,0,0,9985.0,9921,135626,157701.0,76681.0,9985.0,9921,135626,157701.0,76681.0,,,,,,,,
ex1010.wiremap_depth.blif,/home/ayush/abc/blif/ex1010.wiremap_depth.blif,1,0,9985.0,9921,70877,196425.0,79282.0,9985.0,9921,135626,157701.0,76681.0,0.0,0,-64749,0.5225915384955687,38724.0,1.245553293891605,2601.0,1.0339197454388962
ex1010.wiremap_depth.blif,/home/ayush/abc/blif/ex1010.wiremap_depth.blif,2,0,9985.0,9921,55504,180439.0,71864.0,9985.0,9921,135626,157701.0,76681.0,0.0,0,-80122,0.40924306548891803,22738.0,1.144184247404899,-4817.0,0.9371813095812522
ex1010.wiremap_depth.blif,/home/ayush/abc/blif/ex1010.wiremap_depth.blif,3,0,9985.0,9921,38954,182025.0,72450.0,9985.0,9921,135626,157701.0,76681.0,0.0,0,-96672,0.28721631545573856,24324.0,1.1542412540186808,-4231.0,0.9448233591111227
ex4.blif,/home/ayush/abc/blif/ex4.blif,0,0,88.0,82,406,671.0,296.0,88.0,82,406,671.0,296.0,,,,,,,,
ex4.blif,/home/ayush/abc/blif/ex4.blif,1,0,88.0,82,315,710.0,280.0,88.0,82,406,671.0,296.0,0.0,0,-91,0.7758620689655172,39.0,1.0581222056631894,-16.0,0.9459459459459459
ex4.blif,/home/ayush/abc/blif/ex4.blif,2,0,88.0,82,283,812.0,316.0,88.0,82,406,671.0,296.0,0.0,0,-123,0.6970443349753694,141.0,1.2101341281669151,20.0,1.0675675675675675
ex4.blif,/home/ayush/abc/blif/ex4.blif,3,0,88.0,82,231,648.0,263.0,88.0,82,406,671.0,296.0,0.0,0,-175,0.5689655172413793,-23.0,0.9657228017883756,-33.0,0.8885135135135135
ex4p.blif,/home/ayush/abc/blif/ex4p.blif,0,0,957.0,908,5147,6077.0,3404.0,957.0,908,5147,6077.0,3404.0,,,,,,,,
ex4p.blif,/home/ayush/abc/blif/ex4p.blif,1,0,957.0,908,3795,7617.0,3838.0,957.0,908,5147,6077.0,3404.0,0.0,0,-1352,0.7373227122595687,1540.0,1.2534145137403323,434.0,1.127497062279671
ex4p.blif,/home/ayush/abc/blif/ex4p.blif,2,0,957.0,908,3398,8554.0,4181.0,957.0,908,5147,6077.0,3404.0,0.0,0,-1749,0.6601904021760249,2477.0,1.4076024354122099,777.0,1.2282608695652173
ex4p.blif,/home/ayush/abc/blif/ex4p.blif,3,0,957.0,908,2889,8027.0,3995.0,957.0,908,5147,6077.0,3404.0,0.0,0,-2258,0.5612978434039246,1950.0,1.3208820141517197,591.0,1.1736192714453584
ex5p.blif,/home/ayush/abc/blif/ex5p.blif,0,0,1583.0,1572,13067,13857.0,6619.0,1583.0,1572,13067,13857.0,6619.0,,,,,,,,
ex5p.blif,/home/ayush/abc/blif/ex5p.blif,1,0,1583.0,1572,8573,19484.0,7370.0,1583.0,1572,13067,13857.0,6619.0,0.0,0,-4494,0.6560802020356623,5627.0,1.4060763513025907,751.0,1.113461247922647
ex5p.blif,/home/ayush/abc/blif/ex5p.blif,2,0,1583.0,1572,7232,19280.0,6713.0,1583.0,1572,13067,13857.0,6619.0,0.0,0,-5835,0.5534552689982398,5423.0,1.3913545500469078,94.0,1.0142015410182807
ex5p.blif,/home/ayush/abc/blif/ex5p.blif,3,0,1583.0,1572,5532,14390.0,5128.0,1583.0,1572,13067,13857.0,6619.0,0.0,0,-7535,0.42335654702686154,533.0,1.0384643140650935,-1491.0,0.7747393866142922
ex5p.pre-vpr.blif,/home/ayush/abc/blif/ex5p.pre-vpr.blif,0,0,2303.0,2272,28588,34355.0,13188.0,2303.0,2272,28588,34355.0,13188.0,,,,,,,,
ex5p.pre-vpr.blif,/home/ayush/abc/blif/ex5p.pre-vpr.blif,1,0,2303.0,2272,15044,34723.0,9693.0,2303.0,2272,28588,34355.0,13188.0,0.0,0,-13544,0.5262347838253812,368.0,1.0107116867995924,-3495.0,0.7349863512283894
ex5p.pre-vpr.blif,/home/ayush/abc/blif/ex5p.pre-vpr.blif,2,0,2303.0,2272,11969,33683.0,9438.0,2303.0,2272,28588,34355.0,13188.0,0.0,0,-16619,0.418672170141318,-672.0,0.980439528452918,-3750.0,0.7156505914467698
ex5p.pre-vpr.blif,/home/ayush/abc/blif/ex5p.pre-vpr.blif,3,0,2303.0,2272,8592,34456.0,9453.0,2303.0,2272,28588,34355.0,13188.0,0.0,0,-19996,0.3005456835035679,101.0,1.0029398923009751,-3735.0,0.7167879890809827
ex5p.wiremap_area.blif,/home/ayush/abc/blif/ex5p.wiremap_area.blif,0,0,2223.0,2194,28372,39461.0,15003.0,2223.0,2194,28372,39461.0,15003.0,,,,,,,,
ex5p.wiremap_area.blif,/home/ayush/abc/blif/ex5p.wiremap_area.blif,1,0,2223.0,2194,15019,38213.0,11168.0,2223.0,2194,28372,39461.0,15003.0,0.0,0,-13353,0.529359932327647,-1248.0,0.9683738374597705,-3835.0,0.7443844564420449
ex5p.wiremap_area.blif,/home/ayush/abc/blif/ex5p.wiremap_area.blif,2,0,2223.0,2194,11869,31406.0,8758.0,2223.0,2194,28372,39461.0,15003.0,0.0,0,-16503,0.41833497814746934,-8055.0,0.7958744076429893,-6245.0,0.58374991668333
ex5p.wiremap_area.blif,/home/ayush/abc/blif/ex5p.wiremap_area.blif,3,0,2223.0,2194,8299,37635.0,10225.0,2223.0,2194,28372,39461.0,15003.0,0.0,0,-20073,0.292506696743268,-1826.0,0.9537264641037987,-4778.0,0.6815303605945477
ex5p.wiremap_depth.blif,/home/ayush/abc/blif/ex5p.wiremap_depth.blif,0,0,2303.0,2272,28588,36567.0,13714.0,2303.0,2272,28588,36567.0,13714.0,,,,,,,,
ex5p.wiremap_depth.blif,/home/ayush/abc/blif/ex5p.wiremap_depth.blif,1,0,2303.0,2272,15044,34744.0,10049.0,2303.0,2272,28588,36567.0,13714.0,0.0,0,-13544,0.5262347838253812,-1823.0,0.9501463067793365,-3665.0,0.7327548490593554
ex5p.wiremap_depth.blif,/home/ayush/abc/blif/ex5p.wiremap_depth.blif,2,0,2303.0,2272,11969,30799.0,8561.0,2303.0,2272,28588,36567.0,13714.0,0.0,0,-16619,0.418672170141318,-5768.0,0.8422621489320973,-5153.0,0.6242525885955957
ex5p.wiremap_depth.blif,/home/ayush/abc/blif/ex5p.wiremap_depth.blif,3,0,2303.0,2272,8592,31697.0,8817.0,2303.0,2272,28588,36567.0,13714.0,0.0,0,-19996,0.3005456835035679,-4870.0,0.8668198102113928,-4897.0,0.6429196441592533
ex6.blif,/home/ayush/abc/blif/ex6.blif,0,0,205.0,197,1150,1462.0,684.0,205.0,197,1150,1462.0,684.0,,,,,,,,
ex6.blif,/home/ayush/abc/blif/ex6.blif,1,0,205.0,197,906,2777.0,1210.0,205.0,197,1150,1462.0,684.0,0.0,0,-244,0.7878260869565218,1315.0,1.899452804377565,526.0,1.7690058479532165
ex6.blif,/home/ayush/abc/blif/ex6.blif,2,0,205.0,197,771,2309.0,973.0,205.0,197,1150,1462.0,684.0,0.0,0,-379,0.6704347826086956,847.0,1.579343365253078,289.0,1.422514619883041
ex6.blif,/home/ayush/abc/blif/ex6.blif,3,0,205.0,197,596,2081.0,875.0,205.0,197,1150,1462.0,684.0,0.0,0,-554,0.5182608695652174,619.0,1.423392612859097,191.0,1.2792397660818713
example2.blif,/home/ayush/abc/blif/example2.blif,0,0,372.0,356,1866,2034.0,1062.0,372.0,356,1866,2034.0,1062.0,,,,,,,,
example2.blif,/home/ayush/abc/blif/example2.blif,1,0,372.0,356,1488,2334.0,1092.0,372.0,356,1866,2034.0,1062.0,0.0,0,-378,0.797427652733119,300.0,1.1474926253687316,30.0,1.0282485875706215
example2.blif,/home/ayush/abc/blif/example2.blif,2,0,372.0,356,1327,2355.0,1086.0,372.0,356,1866,2034.0,1062.0,0.0,0,-539,0.7111468381564845,321.0,1.1578171091445428,24.0,1.0225988700564972
example2.blif,/home/ayush/abc/blif/example2.blif,3,0,372.0,356,1097,3224.0,1448.0,372.0,356,1866,2034.0,1062.0,0.0,0,-769,0.5878885316184351,1190.0,1.5850540806293019,386.0,1.3634651600753296
f51m.blif,/home/ayush/abc/blif/f51m.blif,0,0,148.0,141,866,1745.0,848.0,148.0,141,866,1745.0,848.0,,,,,,,,
f51m.blif,/home/ayush/abc/blif/f51m.blif,1,0,148.0,141,645,1333.0,549.0,148.0,141,866,1745.0,848.0,0.0,0,-221,0.7448036951501155,-412.0,0.7638968481375358,-299.0,0.6474056603773585
f51m.blif,/home/ayush/abc/blif/f51m.blif,2,0,148.0,141,545,1873.0,796.0,148.0,141,866,1745.0,848.0,0.0,0,-321,0.6293302540415704,128.0,1.0733524355300859,-52.0,0.9386792452830188
f51m.blif,/home/ayush/abc/blif/f51m.blif,3,0,148.0,141,417,1290.0,524.0,148.0,141,866,1745.0,848.0,0.0,0,-449,0.4815242494226328,-455.0,0.7392550143266475,-324.0,0.6179245283018868
false_path_mux.blif,/home/ayush/abc/blif/false_path_mux.blif,0,0,11.0,10,75,283.0,83.0,11.0,10,75,283.0,83.0,,,,,,,,
false_path_mux.blif,/home/ayush/abc/blif/false_path_mux.blif,1,0,11.0,10,54,319.0,72.0,11.0,10,75,283.0,83.0,0.0,0,-21,0.72,36.0,1.127208480565371,-11.0,0.8674698795180723
false_path_mux.blif,/home/ayush/abc/blif/false_path_mux.blif,2,0,11.0,10,45,319.0,73.0,11.0,10,75,283.0,83.0,0.0,0,-30,0.6,36.0,1.127208480565371,-10.0,0.8795180722891566
false_path_mux.blif,/home/ayush/abc/blif/false_path_mux.blif,3,0,11.0,10,34,300.0,66.0,11.0,10,75,283.0,83.0,0.0,0,-41,0.4533333333333333,17.0,1.0600706713780919,-17.0,0.7951807228915663
frg1.blif,/home/ayush/abc/blif/frg1.blif,0,0,129.0,111,599,1723.0,1031.0,129.0,111,599,1723.0,1031.0,,,,,,,,
frg1.blif,/home/ayush/abc/blif/frg1.blif,1,0,129.0,111,484,2220.0,1119.0,129.0,111,599,1723.0,1031.0,0.0,0,-115,0.8080133555926544,497.0,1.2884503772489844,88.0,1.0853540252182348
frg1.blif,/home/ayush/abc/blif/frg1.blif,2,0,129.0,111,413,1511.0,790.0,129.0,111,599,1723.0,1031.0,0.0,0,-186,0.6894824707846411,-212.0,0.8769587928032502,-241.0,0.7662463627546072
frg1.blif,/home/ayush/abc/blif/frg1.blif,3,0,129.0,111,319,1316.0,673.0,129.0,111,599,1723.0,1031.0,0.0,0,-280,0.5325542570951586,-407.0,0.7637840975043528,-358.0,0.6527643064985451
frg2.blif,/home/ayush/abc/blif/frg2.blif,0,0,904.0,850,7391,9383.0,3792.0,904.0,850,7391,9383.0,3792.0,,,,,,,,
frg2.blif,/home/ayush/abc/blif/frg2.blif,1,0,904.0,850,4961,8358.0,2834.0,904.0,850,7391,9383.0,3792.0,0.0,0,-2430,0.6712217561899607,-1025.0,0.8907598848982202,-958.0,0.7473628691983122
frg2.blif,/home/ayush/abc/blif/frg2.blif,2,0,904.0,850,4084,8084.0,2737.0,904.0,850,7391,9383.0,3792.0,0.0,0,-3307,0.552563929102963,-1299.0,0.8615581370563785,-1055.0,0.7217827004219409
frg2.blif,/home/ayush/abc/blif/frg2.blif,3,0,904.0,850,2983,9613.0,2991.0,904.0,850,7391,9383.0,3792.0,0.0,0,-4408,0.40359897172236503,230.0,1.0245124160716188,-801.0,0.7887658227848101
frisc.blif,/home/ayush/abc/blif/frisc.blif,0,0,9195.0,8737,101515,121482.0,48655.0,9195.0,8737,101515,121482.0,48655.0,,,,,,,,
frisc.blif,/home/ayush/abc/blif/frisc.blif,1,0,9195.0,8737,59447,115394.0,38763.0,9195.0,8737,101515,121482.0,48655.0,0.0,0,-42068,0.5855981874599813,-6088.0,0.9498855797566718,-9892.0,0.7966909875655123
frisc.blif,/home/ayush/abc/blif/frisc.blif,2,0,9195.0,8737,46961,121112.0,39659.0,9195.0,8737,101515,121482.0,48655.0,0.0,0,-54554,0.4626015859725164,-370.0,0.9969542812927018,-8996.0,0.8151063611139657
frisc.blif,/home/ayush/abc/blif/frisc.blif,3,0,9195.0,8737,33049,124077.0,39963.0,9195.0,8737,101515,121482.0,48655.0,0.0,0,-68466,0.325557799339999,2595.0,1.021361189311997,-8692.0,0.8213544342821909
frisc.pre-vpr.blif,/home/ayush/abc/blif/frisc.pre-vpr.blif,0,0,7483.0,7053,86787,97959.0,38272.0,7483.0,7053,86787,97959.0,38272.0,,,,,,,,
frisc.pre-vpr.blif,/home/ayush/abc/blif/frisc.pre-vpr.blif,1,0,7483.0,7053,49985,113712.0,36312.0,7483.0,7053,86787,97959.0,38272.0,0.0,0,-36802,0.5759503151393642,15753.0,1.160812176522831,-1960.0,0.9487876254180602
frisc.pre-vpr.blif,/home/ayush/abc/blif/frisc.pre-vpr.blif,2,0,7483.0,7053,38757,97178.0,31066.0,7483.0,7053,86787,97959.0,38272.0,0.0,0,-48030,0.4465761001071589,-781.0,0.9920272767178105,-7206.0,0.8117161371237458
frisc.pre-vpr.blif,/home/ayush/abc/blif/frisc.pre-vpr.blif,3,0,7483.0,7053,26744,121424.0,37415.0,7483.0,7053,86787,97959.0,38272.0,0.0,0,-60043,0.3081567515872193,23465.0,1.2395389908022745,-857.0,0.9776076505016722
frisc.wiremap_area.blif,/home/ayush/abc/blif/frisc.wiremap_area.blif,0,0,7389.0,7021,84754,103102.0,41737.0,7389.0,7021,84754,103102.0,41737.0,,,,,,,,
frisc.wiremap_area.blif,/home/ayush/abc/blif/frisc.wiremap_area.blif,1,0,7389.0,7021,49520,119221.0,37329.0,7389.0,7021,84754,103102.0,41737.0,0.0,0,-35234,0.5842792080609764,16119.0,1.1563403231751082,-4408.0,0.8943862759661692
